composition,Ms
Ce2TiO5,157754.05329648775
Ce2TiPb,245695.84607102754
Ce2TiPd,251941.30382948392
Ce2TiPt,277932.13382715575
Ce2TiSb,240845.41406489207
Ce2TiSn,247573.94911538094
Ce2TiTe,197581.76921791685
Ce2Tl3(AgO4)3,67076.49894996762
Ce2TlAg,98425.87872152259
Ce2U2O5,350313.0941479637
Ce2U2O9,116455.86565554673
Ce2U3O10,275806.91458127444
Ce2UO6,152402.3881544971
Ce2US5,99727.79080419276
Ce2USe4,307647.21518206166
Ce2USe5,87127.9505100957
Ce2UTe4,260967.36050409378
Ce2V2O5,379459.6491018659
Ce2VAs,301852.16763651196
Ce2VAu,273369.8289765679
Ce2VFeO6,521776.89828574116
Ce2VGe,298446.4932092442
Ce2VPt,324570.10020589887
Ce2VSb,260901.02127971468
Ce2VSn,270428.81995873404
Ce2VTe,246888.10488540758
Ce2W2O5,53219.03886462032
Ce2W4S3O14,429223.5765205063
Ce2WO6,144554.3017115569
Ce2YSi2,98047.99079807813
Ce2YTe,52658.23942582285
Ce2Zn2Sn2H3,56390.313083717025
Ce2Zn3Cu7,112288.59704083286
Ce2ZnAg,50566.59697501166
Ce2ZnBi4,76095.89982676126
Ce2ZnHg,101734.49954452657
Ce2ZnIn,53004.34446414835
Ce2ZnPb,78342.1802421243
Ce2ZnSb4,77662.89927338422
Ce2Zr2O5,94998.05273760445
Ce2ZrAs,134730.4512480069
Ce2ZrAu,130372.80502149112
Ce2ZrBi,138247.61657869015
Ce2ZrIn,139333.2913859512
Ce2ZrPb,199491.2725205051
Ce2ZrPt,233954.74178194764
Ce2ZrSb,145946.40194954598
Ce2ZrSn,200491.48567132035
Ce2ZrTe,163316.44940597683
Ce3(GaRh)2,91754.04600509377
Ce3(P3Pd10)2,56644.91636279533
Ce3Ag,224627.15190484337
Ce3Al11,102961.60294580775
Ce3Al3Pd2Pt,140294.13158955277
Ce3AlCoS7,54525.392928811234
Ce3AlCrS7,135967.26734354463
Ce3AlFeS7,136854.49779560455
Ce3AlNiS7,68533.57679232757
Ce3AlO,125791.21426233953
Ce3AlVS7,80776.44995813907
Ce3AsS3,174587.99099853841
Ce3BeCrS7,104592.03892042305
Ce3C2Br3,136788.16214911983
Ce3Co11B4,288473.1722605216
Ce3Co8Si,54852.92214705607
Ce3CrS6,254809.23643265647
Ce3Cu,178874.16788027945
Ce3Dy,97650.12763705653
Ce3Er,108015.73324312139
Ce3Ge5,98156.11671130903
Ce3GeS2,183761.03253701635
Ce3HfSb5,111816.22665787445
Ce3Ho,65730.39338483426
Ce3IrI3,156417.228159397
Ce3MnAlS7,168438.98221827808
Ce3MnBi5,130922.75355192886
Ce3MnGaS7,168347.19361677734
Ce3NF6,194993.00697238807
Ce3Ni2Ge7,64635.60078258994
Ce3PBr3,166672.3826059095
Ce3PI3,150377.24812905592
Ce3Pd5,154209.13793812055
Ce3SbAs2,137318.03424177362
Ce3Sc,105967.32243904182
Ce3Se2NO,64444.69640224727
Ce3Si2Sn3,73034.20567349576
Ce3SiCl5O4,113222.16247977907
Ce3SiI3,117509.7241685553
Ce3SiS2,184275.7781626269
Ce3SnN,229568.63743652505
Ce3Ta(Cl3O2)2,96258.869750425
Ce3TaO7,173056.1122334781
Ce3Th2O9,59491.00108318432
Ce3Th3O11,70915.86165757467
Ce3TiAlS7,58391.457729572205
Ce3TiSb5,114040.35764166122
Ce3Tm,205676.8847773516
Ce3UAl8,207534.85306915405
Ce3W(ClO2)3,135206.76118364264
Ce3Y(InAu2)4,54869.47447233806
Ce3Zr5O16,88724.73705427398
Ce3ZrSb5,111805.2570163259
Ce4(CoB2)3,61208.084144614084
Ce4(FeB2)3,112455.1592288655
Ce4Al2O9,159689.29259793303
Ce4CdIr,232357.00845904023
Ce4CdNi,250968.075985547
Ce4CdPd,246920.80381202028
Ce4CdPt,244444.0116344024
Ce4Co4O11,198031.54787479242
Ce4Cr4O11,491359.34007863695
Ce4CrS7,75583.87531854912
Ce4Cu3(SO)4,111513.43388324493
Ce4Cu5Sb8,57893.28218265398
Ce4Fe,162410.9978664083
Ce4Fe4O11,676768.7137490379
Ce4FeSe6O,125884.19594080068
Ce4Ga2S5O4,65333.27015913118
Ce4GdO9,358203.86311079614
Ce4Ge3,191316.7417044826
Ce4Ge7,115663.318310122
Ce4GeS3,192655.31509102567
Ce4H11,267146.66133365274
Ce4In5S13,73460.71605138907
Ce4Mg,200421.28760103474
Ce4MgRh,239703.55641955233
Ce4MgTi2O10,241861.59378399505
Ce4Mn4O11,662204.9815637073
Ce4MnS7,151439.3384501849
Ce4MnSe6O,156047.99397875165
Ce4Ni3Pt,88195.8537957535
Ce4Ni4O11,243000.3751314032
Ce4NiS7,62441.487164248276
Ce4Os,199818.3513162756
Ce4Pt,253203.50621745392
Ce4Re6O19,100108.3466578627
Ce4Ru,148927.62688036868
Ce4S3O4,76207.96758814607
Ce4S4Cl2O,145354.33756873765
Ce4Si4N6O5,133800.86163816912
Ce4SiI5,136453.85610283472
Ce4ThO8,171694.7704942513
Ce4ThO9,86388.42492247408
Ce4UC10,114805.036991918
Ce4UO10,73796.29449416444
Ce4V4O11,342681.24539430375
Ce4Zn3Sb8,83288.62621607461
Ce4Zr4O15,59060.31910772771
Ce5AgS8,148591.21967500416
Ce5AgSe8,131276.9936758814
Ce5BiSb4,117475.73070988209
Ce5CuSe8,137121.89362779312
Ce5Gd2O13,454575.4794488157
Ce5Ge2Ir,175890.5175156084
Ce5Ge2Pd,232134.4890239468
Ce5GeSb2,234590.25373531636
Ce5Mg,74121.85742744448
Ce5Nd5Si6,136073.89722355822
Ce5O9,89146.48395298651
Ce5S8,90535.22230710732
Ce5Sb4As,126584.03968625735
Ce5Sn3Au,241848.7784620529
Ce5Zr3O16,136537.31850317554
Ce6MnSb15,113190.85878975195
Ce6SiNi4,162209.64510850408
Ce7O12,86454.88143007469
Ce7Ti4(Se2O)6,101879.36418469904
Ce7ZrO16,180619.86631677058
Ce8Ag6Ge8O,123227.28764046499
Ce8AlPd24,100622.89705424706
Ce8Fe8As8O7F,483435.0018184538
Ce8Gd2O19,318502.09225869644
Ce8GePd24,77359.94740136854
Ce8InPd24,105576.24328882257
Ce8Pd24Pb,85001.12444542882
Ce8SnPd24,84713.37270390906
Ce9GdO20,137885.87771769206
Ce9In2Cu,155753.989491962
CeAg(WO4)2,55096.15247850819
CeAg2,214304.20980055636
CeAgAu2,57014.73661649746
CeAgHg2,53194.578861486305
CeAgP2,53082.04576761308
CeAl2Ag3,86937.36599939897
CeAl2BRu2,75908.95642850653
CeAl2Cu3,74610.32575122702
CeAl3Ag,92929.42689582647
CeAl4Pd,68509.06665433504
CeAl6Pd,63840.50371103273
CeAl8O16,98071.4859048511
CeAlCu4,89838.23457232301
CeAlH2Ir,55802.13518515482
CeAlO2,178628.07401002408
CeAlSi,71626.20962111601
CeAsO4F,83286.10048888774
CeAsRu,228211.41914836667
CeB2Ir2Rh,75151.22849651703
CeB2Pd2C,95420.15115735952
CeBeAl3,92989.16158661373
CeBeO3,168196.20579134475
CeBeSiHO5,104060.41538686588
CeBr3O7,76898.58793496521
CeBrO,137118.73518708808
CeCd(CoO3)2,430390.54406390805
CeCd(FeO3)2,735309.0907575625
CeCd(NiO3)2,85767.71862946701
CeCd(RuO3)2,217155.44548741245
CeCdAg2,72450.08374874112
CeCdAu2,60927.45596472616
CeCdIn,58596.83315866761
CeCo2As,292653.21759118745
CeCo2Sb,264305.42923178803
CeCo2SiB,86678.13257554005
CeCo2Sn,150089.50453091078
CeCoAs,140804.3436094874
CeCoAu,94384.61087804135
CeCoBi,121740.72614085859
CeCoGe,223748.3744511024
CeCoGe2Ru,83216.15027700592
CeCoO3,368463.9819199979
CeCoPd2,192503.90050528283
CeCoPt,191411.64213683162
CeCoPt2,273255.8971051913
CeCoSb,130625.27990137368
CeCoSi,136238.34961999435
CeCoSn,220049.8855040798
CeCoTe2,170392.90336057454
CeCr2CdO6,409973.55141368427
CeCr2O4,690252.2993076278
CeCr2PbO6,394742.99435324024
CeCr2Si2C,151329.3177619488
CeCrAs,505806.0674533654
CeCrAs2,360693.2802775492
CeCrAu2,501921.9438361192
CeCrBi,437317.59703554347
CeCrGa2,384501.5799554965
CeCrGe,537649.5334921652
CeCrGe2,395853.23515817814
CeCrGe3,146806.94381567885
CeCrO3,439189.04636565805
CeCrPd2,514802.86706417066
CeCrPt,556156.3578597697
CeCrPt2,514602.7099691461
CeCrRh2,531766.3333685147
CeCrS2O,316037.26635405334
CeCrS3,282492.94221838895
CeCrSb,461525.1006847585
CeCrSb2,347758.72881580907
CeCrSb3,233610.71762549816
CeCrSe2O,296887.07817771577
CeCrSe3,246757.8449959116
CeCrSn,550545.667521206
CeCrSn2,372178.52699127625
CeCrTe,365012.7572513498
CeCrTe2,405026.3820179225
CeCuPt4,74935.68509615948
CeCuSi2Pd,80728.99614682709
CeDy2Au,197283.4328153311
CeDy2In,120319.0768643962
CeDy2Ir,102688.78845787341
CeDy2Pd,148571.16305486351
CeDy2Sn,67007.44506353741
CeDy2Te,54079.001243036255
CeDy3,61935.46851849635
CeDyGa,62238.68176811537
CeDyHg2,55042.90552951466
CeDyIn,68995.01768663464
CeDyTe,57217.84643380803
CeDyTe2,68755.75963370428
CeDyTl,76328.8010533757
CeDyZn2,51332.45090122279
CeEr,163319.93789696184
CeEr2As,99603.44301615773
CeEr2Au,201802.82482860374
CeEr2Ga,135404.709432402
CeEr2Ge,76884.54244455583
CeEr2In,132487.51999033339
CeEr2Ir,97654.05669277847
CeEr2Pd,146680.38631146497
CeEr2Sn,75792.48208113332
CeEr3,52592.182496289606
CeErTe,74172.86754927727
CeErTe2,74848.30762281157
CeEu2As,245897.24469416682
CeEu2Bi,226632.62924727376
CeEu2CrO6,1049302.6522726996
CeEu2Ge,197488.48302313912
CeEu2O4,75396.96620938116
CeEu2Pb,186990.3660598438
CeEu2Sb,227650.36585358018
CeEu2Sn,185600.32803039683
CeEu2Te,172404.9916840238
CeEu2VO6,967031.582338726
CeEu2WO6,966955.8893336315
CeEu2ZrO6,809272.5266789494
CeEu3,1329647.4516391482
CeEuAg2,313476.17231286917
CeEuAl4,605450.3600790824
CeEuB12,518140.84316670767
CeEuCd2,337181.84708413173
CeEuO3,97216.55468539064
CeEuTe,131956.96226591393
CeEuZn2,377479.7088234104
CeFe(Ni2Ge)4,128648.53316587787
CeFe9Si4,539291.5625003591
CeFeAs,292113.1082370719
CeFeAs2,266317.20308325224
CeFeAsO,448424.9314672016
CeFeAu2,303509.15002062486
CeFeB4,70003.4199871896
CeFeGe2,149008.66949870798
CeFeO3,759364.3595719521
CeFePt,370335.94883298874
CeFePt2,423236.90956211183
CeFeRh2,497935.9893016648
CeFeSi2,152362.99156244224
CeFeTe2,266155.95192892384
CeGa2Cu3,80500.3913208735
CeGa3Ag,65539.23205545788
CeGa3Au,92410.95006297674
CeGa3Cu,81827.73002603489
CeGa4Co9,434818.7566797233
CeGaAg,123432.11262821885
CeGaCu4,105997.20448235031
CeGaO2,168502.03404550187
CeGd(CoO3)2,350592.2550774764
CeGd(FeO3)2,801587.6990051956
CeGd(NiO3)2,176858.78679926964
CeGd2Au,190346.02127546896
CeGd2Hg,179023.42935858844
CeGd2Ir,102587.42278139213
CeGd2Pd,147152.05908323452
CeGd2Sn,64774.76284357473
CeGd2Te,58415.160864146375
CeGd3,1669146.2817931338
CeGdCr2O6,487346.03229136474
CeGdGa,62066.36132138323
CeGdHg2,61128.665338609055
CeGdIn,75028.63942389807
CeGdMn2O6,645011.0447348002
CeGdN2,1124870.029030334
CeGdTe,161133.44637666902
CeGdTe2,65597.7139911438
CeGdTl,81761.20657513592
CeGdV2O6,314108.204827653
CeGeO2,137722.3332008717
CeH(CO2)3,66800.43299337507
CeHfF7,61885.29455894971
CeHfHg2,93238.57492576951
CeHfMg14O16,88376.55208092544
CeHfMg6O8,54099.80171757795
CeHgAu2,64891.87031997975
CeHo2Au,199886.17791050806
CeHo2Ga,128630.24259977619
CeHo2In,125312.96659249294
CeHo2Ir,100638.96174656815
CeHo2Pd,147519.9487982985
CeHo2Sn,67384.82729085338
CeHo2Te,51573.78247576004
CeHo3,55503.31764700187
CeHoHg2,50139.307700902355
CeHoTe,64468.39284332567
CeHoTe2,69860.36959903092
CeHoTl,67707.29414728667
CeHoZn2,50633.303713412635
CeInCuAg,82295.54033582933
CeIrPt,68801.31419383749
CeLu2As,105207.85183335596
CeLu2Au,205296.79685374582
CeLu2Bi,58317.142032354364
CeLu2Ge,136021.50738829616
CeLu2In,148944.86606290235
CeLu2Pb,121504.59449840453
CeLu2Pd,143430.42181198538
CeLu2Pt,145200.29208943096
CeLu2Sn,125769.18781303875
CeLu3,157409.329344766
CeLuTe2,78834.10934136897
CeMg(BO2)5,57306.90435768207
CeMg(N3O13)2,145229.970784389
CeMg14Co,82158.85083142767
CeMg14Cr,110434.05725216372
CeMg14Fe,70522.21834678177
CeMg14Nb,62706.348601079306
CeMg14V,69430.13848898331
CeMg2O4,100546.11149295613
CeMg3O4,116149.28828921165
CeMg6Al,51239.46057820576
CeMg6Bi,50359.12753329094
CeMg6Cd,57567.41375302765
CeMg6Cr,237327.593731097
CeMg6Cu,51238.82168722168
CeMg6Ga,50430.826805302524
CeMg6Mn,140639.7059216646
CeMg6Ti,94875.78326907521
CeMg6V,195133.26922315976
CeMg7,59075.824087685
CeMgAg2,65930.02433828355
CeMgAu2,62144.931181715176
CeMgCd2,53365.44912183315
CeMgCo4,493401.70926709205
CeMgCu,59382.984536395204
CeMgO3,135592.3106214849
CeMgRh,146375.0497729915
CeMgTi2O6,98650.76406062047
CeMn2(GeO3)4,354567.9808692205
CeMn2CdO6,577234.8253606252
CeMn2Cu9,472955.3370550221
CeMn2O4,869926.125450012
CeMn2ZnO6,589034.5081526675
CeMn4(CuO4)3,471838.1147105105
CeMn7Ni5,544447.8583615891
CeMnAl2,421745.93083455926
CeMnAs,388180.40007878386
CeMnAu2,452667.86248703115
CeMnBi,341060.323685482
CeMnGa2,423780.4043238888
CeMnGe,484258.704480962
CeMnGe2,401203.71153757395
CeMnHg2,430549.9892436186
CeMnNi4,590614.5295163039
CeMnO3,614040.5607024276
CeMnPd2,519072.50945716427
CeMnPt,497072.05918603565
CeMnPt2,545529.101728278
CeMnRh2,574120.7348359007
CeMnSb,364306.4054039711
CeMnSb2,361920.0518082391
CeMnSbO,494534.16993784165
CeMnSi,392312.74090325215
CeMnSi2,245470.07994091284
CeMnSn,462915.343662245
CeMnSn2,295924.54028024926
CeMnTe,328287.18820134
CeMnTe2,340804.1720622101
CeMo12(NO27)2,55851.42313908604
CeMo2PbO6,59325.70217993412
CeMoBrO4,80539.80384307778
CeMoO2,566418.6130816839
CeMoO3,99617.01491078913
CeMoPt2,357541.60075571307
CeNb2InO6,78106.40510327226
CeNb2O4,149336.471060637
CeNbAs,54873.096718405446
CeNbAs2,146847.39539029144
CeNbAu2,225974.07514319578
CeNbGa2,192597.66601662146
CeNbGe2,183232.34005666815
CeNbO2,62039.27597596581
CeNbPd2,154051.37214386385
CeNbSb2,81298.21616725484
CeNbSn2,168460.11248367553
CeNd(FeO3)2,789880.4672238275
CeNd(NiO3)2,171221.7312483479
CeNd2Au,162710.19132834172
CeNd2Cd,85898.364376651
CeNd2Hg,128682.59955346625
CeNd2Te,72311.35478927995
CeNd3,74914.99270090571
CeNdAl2O6,84889.18091053051
CeNdCr2O6,480038.4341423979
CeNdGa,51930.30264898353
CeNdHg2,71144.23871897702
CeNdMn2O6,635357.2513819621
CeNdN2,84348.48148786745
CeNdS2,102138.08588241735
CeNdSi2,75101.83746895053
CeNdTe,151047.1971946975
CeNdTl,75152.70128228403
CeNdV2O6,309541.0313173811
CeNi5,148940.39500180524
CeNiGe,52180.466125798506
CeNiO3,168907.4287180862
CeNiPb,60506.57326664205
CeNp2O4,639633.3077343295
CeNpAs,561726.0896334563
CeNpAs2,388172.85968582844
CeNpIn2,366852.70099341916
CeNpIr,526612.2403917741
CeNpIr2,374851.76162048377
CeNpO3,402679.3985482956
CeNpPd2,475008.39080574573
CeNpPt,578238.8930846018
CeNpSb2,356708.35077244166
CeNpSi2,417592.3862393774
CeNpSn2,405265.18187479844
CeNpTe2,443695.5450616956
CeO2,185741.1455128063
CeO3,54092.19255040455
CeOF,201714.36143732598
CeOsO3,104834.05790051943
CeP2O7,50311.292932514145
CeP3O14,111067.81599426361
CeP4NO12,113516.88564912385
CeP5N2O15,142071.66594406508
CePa2O4,171407.0665140117
CePaAl2,141407.05680767578
CePaAs,193621.520307408
CePaAs2,143977.1452952699
CePaAu2,135935.9583835328
CePaBi2,149314.20522018924
CePaGa2,141597.1745565794
CePaGe,132503.78144123277
CePaGe2,75740.90626698804
CePaIn2,136318.94230861787
CePaO3,173506.4064098925
CePaO4,111494.26879505989
CePaPb2,204401.41391024127
CePaPd2,102620.69939207185
CePaPt,84158.16509749564
CePaPt2,107100.48687708721
CePaRh2,53831.05809730421
CePaSb2,140667.77727989457
CePaSn2,198804.14696313054
CePaTe2,84876.92247073834
CePb2,60020.7190509721
CePd2Ru,136598.77295487805
CePm2Au,169387.08327630904
CePm2Cd,93453.387659645
CePm2Hg,140251.0783112269
CePm2Rh,93308.43584810972
CePm2Te,69737.38858572242
CePm3,88857.487445976
CePmGa,54818.76042586623
CePmHg2,69547.81887771715
CePmTe,154900.00808788714
CePmTl,78270.12659622864
CePmZn2,50526.48965027227
CePr(FeO3)2,785802.3884499975
CePr(NiO3)2,170364.91276865674
CePr2Au,153814.29510148847
CePr2Cd,77187.98856852553
CePr2Hg,117787.73048596735
CePr2Te,73149.14722663938
CePr3,88690.28487826165
CePr3O8,153392.96660960486
CePr4O10,162420.94371070556
CePrCr2O6,477701.53130136046
CePrHg2,71487.45158654396
CePrMn2O6,632244.5343281185
CePrO2,69697.1845814045
CePrO4,105949.01937428888
CePrPd,50955.40545881087
CePrTe,147579.95976955772
CePrTl,71761.14750127171
CePrV2O6,342525.50251265604
CePt2Au3,79333.48066395204
CePtRh,81960.04600184681
CePtRh2,84774.5854832471
CePu2As,1194158.4218296637
CePu2Au,1136869.4594591642
CePu2O4,800818.2225197159
CePu2Pt,1157481.7415116956
CePu2Sb,1114271.2144612833
CePu2Sn,1133940.481159752
CePu2Te,1074799.5842347695
CePu3,1524213.4932627003
CePuAl2,502380.6913588383
CePuAs,712592.8254930081
CePuAs2,496853.3146779923
CePuAu2,558554.6117483336
CePuCo4,955094.6732603813
CePuGa2,544729.120483367
CePuGe,747992.7465998037
CePuHg2,536496.3248091018
CePuIn2,512926.8669541511
CePuIr,675147.6991756534
CePuNi2,634622.2422977769
CePuO3,510421.0034350544
CePuPb2,488077.8927104224
CePuPt,694366.2561515546
CePuRh,629607.6798559426
CePuSb2,451052.92528472847
CePuSi,710792.6544694195
CePuSi2,571394.9398945399
CePuSn2,511682.85800291464
CePuTe,661473.4466042705
CePuTe2,109970.13508593442
CePuTl2,522741.9857261649
CeReO3,205632.50734362373
CeRuO3,127067.77006190905
CeRuPt2,118028.78470707209
CeS2NO8,164785.82432212957
CeSBr,108124.60485810653
CeSCl,113677.15131928264
CeSbSe,108934.61125654697
CeSc2Al,191195.9872354303
CeSc2Au,237983.56441149575
CeSc2CdO6,71127.15313933315
CeSc2Ga,228414.1799584258
CeSc2Ge,164091.22573994935
CeSc2Hg,292849.4038980011
CeSc2In,207076.509908849
CeSc2Pt,146577.32053458656
CeSc2Si,103570.66164637585
CeSc2Sn,136181.72774535275
CeSc2Tl,221381.5922303343
CeSc2ZnO6,71539.12109645137
CeScAs,126137.30192513524
CeScBi,165213.43288988929
CeScHg2,59096.581501894514
CeScIn,79140.22060533603
CeScSb,263975.4448919638
CeScTe,308477.11153417436
CeScTe2,113700.68620152395
CeSi(HO2)2,84220.1606285492
CeSi2OsRu,54472.31473670288
CeSi2Rh3,88899.23124663325
CeSi2RuRh,72612.01773453264
CeSi3Pt,97157.76378547339
CeSiBIr3,56450.66636469924
CeSiBRh3,69170.4911731776
CeSiGePd2,60858.925084868286
CeSiGeRh2,69863.74850440377
CeSiNi,52436.99615456726
CeSiO4,110590.62686432445
CeSiPt2,58709.15933750689
CeSiPt3,87315.96034344846
CeSiRh,63655.99815592589
CeSm,149070.91479231452
CeSm2Au,178094.40913193906
CeSm2Hg,154280.70751770743
CeSm2Rh,101291.2162683121
CeSm2Te,64507.30129739612
CeSm3,69837.53921081766
CeSm3S4,55673.861906693084
CeSmB12,68121.1657159855
CeSmGa,57566.739062104556
CeSmHg2,66618.97740788678
CeSmO2,63799.58682617999
CeSmTe,272815.517358744
CeSmTl,80352.3583608313
CeSmZn2,51623.45476204098
CeSnAu2,51960.527412623174
CeSnIr2,89666.66943819044
CeTa2O4,136570.76228736725
CeTaTiO6,81699.8746273178
CeTcO3,239416.86288410256
CeTcPt2,293703.36726839026
CeTcTe2,187320.75405724664
CeTe,59513.101375098006
CeTe2Mo,94504.36297123773
CeTe2Ru,176469.88238636975
CeTh2S3,58803.2932464466
CeTh3,60523.5494628568
CeThB12,67109.1018790218
CeThS2,109451.45771867754
CeThUS5,188743.82777694985
CeTi2O4,235525.8028503643
CeTiAl2,105623.99524407198
CeTiAs,190028.83034844993
CeTiAs2,156496.29626254653
CeTiBi2,168858.55791371217
CeTiFe11,587261.7154
CeTiFe11N,625792.1247
CeTiGa2,103039.26195480996
CeTiGe,230118.82066243232
CeTiGe2,220074.92116348995
CeTiGe3,86940.57977370764
CeTiHg2,195054.41731737732
CeTiIn2,139772.08042243347
CeTiIr,173285.36468723312
CeTiNbO6,82008.54137204075
CeTiO3,101615.19025051393
CeTiPb2,203467.0172759735
CeTiPd2,171852.00913897902
CeTiPt,158567.66555660823
CeTiRh,185259.3198761162
CeTiSb2,168107.4167378299
CeTiSi,218858.59400014032
CeTiSi2,228012.087896766
CeTiSn2,211043.89926865257
CeTiTe,64513.70238487926
CeTiTe2,89265.09969037274
CeTiTl2,180932.98681194233
CeTiZn2,86984.97723027694
CeTl(WO4)2,50948.411250169105
CeTlAg2,54844.87741261883
CeTlAu2,52785.00126002853
CeTm2As,108840.55478188735
CeTm2Au,203550.01266419486
CeTm2Ge,85166.2318101421
CeTm2In,139901.79518140797
CeTm2Pd,145737.56560946134
CeTm2Pt,145477.37080181786
CeTm3,55101.35297571274
CeTmTe,84225.13033472192
CeTmTe2,79195.72112697885
CeU2O4,481813.1658540076
CeU2O6,305688.8962332046
CeU2S5,306077.7127450122
CeU3Al8,366824.39456987387
CeU4O10,368307.5875900369
CeUAs,397319.21714000136
CeUAs2,267776.7120357627
CeUAu2,315164.1774629133
CeUB8,130831.74211143928
CeUBi2,249582.69894615252
CeUGa2,292804.5471327266
CeUIr2,235792.68800675034
CeUO3,294225.8583410292
CeUO4,230579.0645191995
CeUPd2,326168.29985025007
CeUPt,441788.27593374683
CeUPt2,302112.3692613725
CeUSb2,244884.90993232286
CeUSi2,313019.2351065068
CeUTe2,320213.69790765963
CeUTe6,108975.87821320756
CeUZn17,114312.35334876807
CeV2CdO6,238676.19005041337
CeV2O4,500127.5762537253
CeV2PbO6,231522.7304785942
CeV2ZnO6,239102.84901422093
CeVAs,516220.60668502154
CeVAs2,230819.62969462117
CeVAu2,379651.15274590027
CeVBi2,230269.53250578334
CeVGa2,345770.165824256
CeVGe2,315831.2361866179
CeVIn2,332175.9946890446
CeVO3,300626.6580110255
CeVO4,58538.617825215944
CeVPd2,372034.5654206651
CeVPt,435355.3259479093
CeVPt2,54969.19055145651
CeVSb,525857.8114161708
CeVSb2,213866.29134322196
CeVSb3,52361.138617989294
CeVSn2,282774.8449160491
CeVTe,460596.7886851478
CeVTe2,321255.2829585848
CeY,169741.6194645548
CeY(CoO3)2,192823.53115153467
CeY(FeO3)2,803162.9101959484
CeY(NiO3)2,175515.91089180886
CeY(OsO3)2,78349.90151934976
CeY(RuO3)2,110379.05642064306
CeY(SbO3)2,52003.16635372361
CeY2As,88792.49207776519
CeY2Au,201185.4931689222
CeY2Ga,148232.58304524416
CeY2Ge,79322.33828065319
CeY2Hg,234875.36245490419
CeY2In,146010.19450147502
CeY2Pd,152969.1018648885
CeY2Pt,147327.2171183484
CeY2Sn,132586.34339879174
CeY2Te,60671.62527016971
CeY2Tl,161617.57445412618
CeY3,59394.33286285463
CeYCr2O6,488452.53315941
CeYCu4,90604.82821824391
CeYGa,55039.69808352019
CeYHg2,55853.97417707306
CeYMg4,61969.71588888149
CeYMn2O6,646308.0304513024
CeYTe,70791.25494899332
CeYTe2,81621.62802892276
CeYTl,72549.17280934114
CeYV2O6,314624.32398391876
CeYZn2,50076.25188901883
CeZn(CoO3)2,290746.0586390196
CeZn(FeO3)2,749694.2575014319
CeZn(NiO3)2,90019.3854223552
CeZn2Ni3,80341.99221002104
CeZn4Ni,106987.55830990747
CeZnAgAs2,82787.9315466649
CeZnAgP2,91293.96807001106
CeZnCr2O6,417868.4040396068
CeZnCuP2,99785.4633297779
CeZnGa3,97801.39816149914
CeZr3O8,62035.58184037524
CeZrAs2,73889.59471981843
CeZrBi,70289.72631445731
CeZrBi2,75757.4546129502
CeZrFe11,597220.2602
CeZrFe11N,632804.6376
CeZrGe2,145587.98214084838
CeZrHg2,85143.56732655886
CeZrO4,112009.92734020435
CeZrPb2,153609.945322578
CeZrSb2,74921.7843442159
CeZrSn2,162271.8436657775
Cs2CaTm2(WO4)4,51166.96883981063
Cs2Ce2Mg(CuS3)2,50414.76824081982
Cs2Ce2O5,90158.60348775031
Cs2Dy2O5,50340.18778544704
Cs2Er2O5,51784.06828798003
Cs2Eu2O5,107939.21129697534
Cs2EuCl5,196609.39737991593
Cs2GdAgCl6,199893.73021593536
Cs2GdAuCl6,199391.29367736971
Cs2GdCl5,232613.55865885704
Cs2La2O5,93254.56362244439
Cs2Li14Tb3O14,71686.10582013614
Cs2LiEuCl6,180628.30162690763
Cs2LiGdCl6,213681.67343728323
Cs2Lu2O5,53249.15639495494
Cs2NaEuCl6,166866.30467608545
Cs2NaGdCl6,196715.0235447844
Cs2Nd2O5,66292.59219460122
Cs2PrO3,67443.93078288515
Cs2RbEuCl6,139550.23426779214
Cs2RbGdCl6,165262.21101081002
Cs2Sc2O5,116036.48314388405
Cs2Tb2O5,50063.13083924322
Cs2TbO3,62966.96214613146
Cs2Tm2Mg(WO4)4,52066.70194028258
Cs2Tm2O5,104608.94854793318
Cs2TmCl5O,56966.86216367472
Cs2Y2O5,100477.4413064169
Cs3Eu(Si2O5)3,125271.0021110216
Cs3EuCl6,129325.62766266333
Cs3EuF6,215784.3869936174
Cs3GdCl6,153244.62945789858
CsCe,158747.0269689736
CsCeAs,76564.30012418717
CsCeO3,177686.40507935212
CsCeTe,131507.04575524366
CsDyAs,84261.31564053142
CsDyO3,200474.7590820584
CsEr2O4,72472.81532743681
CsErO3,205248.54931913494
CsErTe,131399.8457174423
CsEu,516969.46986267157
CsEu(MoO4)2,288648.5275507184
CsEu(WO4)2,326867.835822886
CsEu3,971901.2680924666
CsEuCl3,185301.36055724477
CsEuO3,143556.0819836008
CsEuPO4,556700.6269708881
CsEuS2,70498.3439957248
CsEuTa6Cl18,94800.00259450071
CsGd,781874.3503862255
CsGd(MoO4)2,342893.1145399669
CsGd(WO4)2,374039.900760859
CsGd2Cl7,423328.1343823359
CsGdAs,83805.25494832676
CsGdMnSe3,244083.10805357763
CsGdO2,848684.612493635
CsGdO3,195416.54608043775
CsGdTe,134291.38958168039
CsHo2O4,71775.35715486205
CsHo3,114680.05242871847
CsHoCoSe3,155735.41436111755
CsHoMnSe3,244912.2180963303
CsHoO3,203489.4030450428
CsHoTe,134415.3293684339
CsLa2O4,60670.52936539691
CsLaAs,50598.09079242822
CsLaH4(SO4)2,123124.48441113492
